creatorNaId,heading,authorityType,recordCount,recordGroupCount,recordGroups,creatorTypes
10477077,"Department of State. Office of the U.S. High Commissioner for Germany. U.S. Element, Military Security Board. Industrial Division. (09/21/1949 - 1955)",organization,16,1,466,Most Recent=15 Predecessor=1
10486516,Department of State. Office of the Under Secretary of State for Political Affairs. Bureau of International Organization Affairs. National Commission for UNESCO. (08/12/1959 - 1984),organization,16,1,59,Most Recent=16
10486031,"Department of State. U.S. Embassy, Spain. (ca. 10/31/1913 - )",organization,16,1,84,Most Recent=16
10527581,"Department of State. U.S. Embassy, Yugoslavia. (11/03/1942 - 03/23/1999)",organization,16,2,59 84,Most Recent=16
18512796,Interdepartmental Committee on International Social Policy. (01/1947 - 10/1951),organization,16,1,353,Most Recent=16
10477517,Mutual Security Agency. Office of the Controller. Office of the European Area Controller. (1951 - 08/01/1953),organization,16,2,286 469,Predecessor=16
10479574,Mutual Security Agency. Technical Cooperation Administration. Near East and Africa Development Service. (06/01/1953 - 08/01/1953),organization,16,1,469,Most Recent=2 Predecessor=14
10475518,Office for Emergency Management. Foreign Economic Administration. Bureau of Areas. Enemy Branch. (11/13/1943 - 09/27/1945),organization,16,1,169,Most Recent=15 Predecessor=1
10453201,Office of Inter-American Affairs. (03/23/1945 - 05/20/1946),organization,16,1,229,Most Recent=15 Predecessor=1
10472709,"Special Mexican Claims Commission Established by an Act of Congress of April 10, 1935. (08/23/1935 - 05/31/1938)",organization,16,1,76,Most Recent=16
10475603,U.S. Electoral Mission in Nicaragua (1932). (1932 - 1932),organization,16,1,43,Most Recent=16
10498481,"U.S. Information Agency. Office of the Assistant Director for Near East, South Asia, and Africa. (ca. 1953 - ca. 1960)",organization,16,1,306,Most Recent=11 Predecessor=5
10447463,U.S. Information Agency. Press and Publications Service. (1957 - 04/01/1978),organization,16,1,306,Correspondent=1 Most Recent=15
10474383,ACTION. Peace Corps. (7/1/1971 - 1982),organization,15,1,490,Most Recent=12 Predecessor=3
10482976,"Board of Commissioners, United States and Mexico, Created under the Claims Convention of April 11, 1839. (08/25/1840 - 02/25/1842)",organization,15,1,76,Most Recent=13 Predecessor=2
10483322,"Commission Established under Article V of the Treaty of November 19, 1794, between the United States and Great Britain. (05/21/1796 - 10/25/1798)",organization,15,1,76,Most Recent=15
10476421,"Commissions Established under Articles VI and VII of the Treaty of December 24, 1814, between the United States and Great Britain. (01/16/1816 - 12/24/1827)",organization,15,1,76,Most Recent=14 Originator=1
10491126,Committee on Public Information. Foreign Section. (09/1917 - 06/1919),organization,15,1,63,Most Recent=15
10502416,Department of State. Board of Examiners for the Foreign Service. (1929 - ),organization,15,1,59,Most Recent=14 Predecessor=1
10450601,Department of State. Division of World Trade Intelligence. (11/08/1943 - 03/01/1945),organization,15,2,59 353,Most Recent=11 Originator=1 Predecessor=3
10477868,Department of State. Institute of Inter-American Affairs. (05/20/1946 - 09/08/1950),organization,15,1,229,Most Recent=15
10478202,Department of State. International Cooperation Administration. Office of the Controller. Office of the European Area Controller. (06/30/1955 - 11/1961),organization,15,2,286 469,Most Recent=14 Predecessor=1
10448842,"Department of State. Office of the Under Secretary of State for Security Assistance, Science, and Technology. (08/22/1977 - 04/30/1990)",organization,15,1,59,Most Recent=15
10463666,"Department of State. U.S. Embassy, Belgium. (10/03/1919 - )",organization,15,2,59 84,Most Recent=14 Predecessor=1
10468029,"Department of State. U.S. Embassy, Nicaragua. (ca. 03/27/1943 - )",organization,15,1,84,Most Recent=15
10484692,"Department of State. U.S. Embassy, Peru. (ca. 09/10/1919 - )",organization,15,2,59 84,Most Recent=15
10485788,Department of State. U.S. Permanent Mission to the United Nations Office and Other International Organizations in Geneva. (06/15/1958 - ),organization,15,1,84,Most Recent=15
10478824,Economic Cooperation Administration. Division of Korea Program. Office of the Director. (1948 - 1951),organization,15,1,469,Most Recent=15
10475665,Far Eastern Commission. (12/27/1945 - ca. 04/1952),organization,15,1,43,Most Recent=15
10473810,Geneva Tribunal of Arbitration. United States Agency. (1871 - 1872),organization,15,1,76,Most Recent=9 Predecessor=6
10457099,International Authority of the Ruhr. (04/26/1949 - 05/27/1952),organization,15,1,43,Most Recent=15
10475340,"North Atlantic Fisheries Arbitration (1910 : Hague, Netherlands) (1910 - 1910)",organization,15,1,76,Most Recent=15
10476129,Office for Emergency Management. Foreign Economic Administration. Office of the Administrator. Office of the General Counsel. (09/25/1943 - 09/27/1945),organization,15,1,169,Most Recent=12 Predecessor=3
10454749,Office for Emergency Management. Office of War Information. (06/13/1942 - 09/15/1945),organization,15,1,208,Most Recent=14 Predecessor=1
10475668,"Tripartite Claims Commission, United States, Austria, and Hungary. (11/26/1924 - 05/18/1934)",organization,15,1,76,Most Recent=15
10455831,U.S. Delegation to the International Opium Commission. (1909 - 1909),organization,15,1,43,Most Recent=12 Predecessor=3
10475440,U.S. Electoral Mission in Nicaragua (1928). (1928 - 1928),organization,15,1,43,Most Recent=15
10460963,U.S. Information Agency. Office of Research. (11/19/1986 - ca. 1996),organization,15,1,306,Most Recent=12 Predecessor=3
10477118,"Commission Representing the United States at the Centennial International Exposition in Melbourne, Australia. (1888 - 1889)",organization,14,1,43,Most Recent=14
10477324,Department of Defense. European Command. Office of Military Government for Germany (U.S.). Office of the Political Adviser. Berlin Office. (03/1947 - 09/1949),organization,14,1,84,Most Recent=14
10536488,Department of State. Agency for International Development. Bureau for Africa. (1963 - 10/01/1979),organization,14,1,286,Most Recent=12 Predecessor=2
10507995,Department of State. Agency for International Development. Bureau for Africa. Office of Eastern and Southern African Affairs. (1963 - ca. 1970),organization,14,1,286,Most Recent=14
10501815,Department of State. Bureau of Administration. Regulations and Procedures Staff. (1957 - ca. 1961),organization,14,1,59,Most Recent=14
10472369,Department of State. Bureau of Congressional Relations and International Conferences. Division of International Conferences. (12/20/1944 - 03/02/1949),organization,14,2,43 59,Most Recent=14
10487809,Department of State. Bureau of Inter-American Affairs. Office of South American Affairs. (ca. 1950 - ca. 1959),organization,14,1,59,Most Recent=3 Predecessor=11
10491735,Department of State. International Information Administration. Office of Policy and Plans. (1952 - 08/01/1953),organization,14,2,59 306,Most Recent=8 Predecessor=6
10486517,Department of State. Office of Special Political Affairs. National Commission for UNESCO. (1946 - 01/21/1948),organization,14,1,59,Most Recent=14
10509429,Department of State. Office of the Deputy Under Secretary of State for Management. (07/12/1971 - 10/01/1978),organization,14,2,59 286,Most Recent=13 Predecessor=1
10456162,"Department of State. Office of the U.S. High Commissioner for Germany. Office of Political Affairs. U.S. Element, Combined Travel Board. (1949 - 1955)",organization,14,1,466,Most Recent=14
10482879,"Department of State. Office of the U.S. High Commissioner for Germany. U.S. Element, Military Security Board. Office of the U.S. Commissioner. (09/21/1949 - 05/05/1955)",organization,14,1,466,Most Recent=14
10449067,Department of State. Policy Planning Council. (1961 - 1969),organization,14,1,59,Most Recent=14
10487777,"Department of State. U.S. Consulate, Cologne, Germany. (1871 - ca. 1938)",organization,14,1,84,Most Recent=14
10480275,"Department of State. U.S. Embassy, Costa Rica. (05/20/1943 - )",organization,14,1,84,Most Recent=14
10459602,"Department of State. U.S. Embassy, Indonesia. (12/27/1949 - )",organization,14,1,84,Most Recent=14
10459175,Department of State. U.S. Foreign Service. ( 1924 - ),organization,14,2,59 84,Compiler=1 Most Recent=12 Predecessor=1
10480202,"Department of State. U.S. Legation, Morocco. (1933 - 06/11/1956)",organization,14,1,84,Most Recent=13 Predecessor=1
10484681,Economic Cooperation Administration. Office of the Executive Secretary. (1948 - 1951),organization,14,1,469,Predecessor=14
10477614,Foreign Operations Administration. Office of the Deputy Director for Congressional Relations. (08/01/1953 - 06/30/1955),organization,14,2,286 469,Most Recent=3 Predecessor=11
10473890,"Mixed Claims Commission, United States and Spain. (05/31/1871 - 02/23/1883)",organization,14,1,76,Most Recent=14
10479316,Mutual Security Agency. Office of the Assistant Director for Supply. Food and Agriculture Division. (1951 - 08/01/1953),organization,14,1,469,Most Recent=5 Predecessor=9
10449409,Office for Emergency Management. Office of Lend-Lease Administration. (10/28/1941 - 09/25/1943),organization,14,1,169,Most Recent=10 Predecessor=4
10472197,U.S. Information Agency. Advisory Commission on Information. (08/01/1953 - 03/31/1978),organization,14,1,306,Author=1 Most Recent=12 Predecessor=1
10483870,U.S. Information Agency. Motion Picture Service. (08/01/1953 - 1965),organization,14,1,306,Correspondent=1 Most Recent=9 Predecessor=4
10475009,Argentina-Paraguay Boundary Arbitration. (1876 - 1878),organization,13,1,76,Most Recent=13
10530038,Arms Control and Disarmament Agency. Office of Public Affairs. (ca. 1971 - ca. 1981),organization,13,1,383,Most Recent=13
10479085,Combined Economic Board. Secretariat. (1950 ? - 1961 ?),organization,13,1,469,Most Recent=13
10508165,Department of State. Agency for International Development. Bureau for Africa and Europe. (11/03/1961 - 1963),organization,13,1,286,Most Recent=5 Predecessor=8
24067055,Department of State. Agency for International Development. Bureau for Latin America. (1961 - 03/03/1978),organization,13,2,286 469,Most Recent=13
10508727,Department of State. Agency for International Development. Bureau for Latin America. Office of Development Resources. (ca. 1969 - 1978),organization,13,1,286,Most Recent=11 Predecessor=2
10508197,Department of State. Agency for International Development. Bureau for Vietnam. (06/1967 - 10/1971),organization,13,3,59 286 469,Most Recent=13
10487137,Department of State. Agency for International Development. Office of Engineering. (11/03/1961 - 1965),organization,13,2,286 469,Most Recent=13
10509739,Department of State. Bureau of European Affairs. Office of Western European Affairs. (10/1949 - 1966),organization,13,1,59,Most Recent=9 Predecessor=4
10505642,Department of State. Bureau of European and Canadian Affairs. Office of Central European Affairs. (09/15/1983 - 01/11/1999),organization,13,1,59,Most Recent=13
10502006,Department of State. Bureau of Inter-American Affairs. Office of Inter-American Regional Political Affairs. (1956 - 1964),organization,13,1,59,Most Recent=13
10462536,Department of State. Bureau of Inter-American Affairs. Office of the Assistant Secretary of State for Inter-American Affairs. (06/1949 - 01/12/1999),organization,13,1,59,Most Recent=11 Predecessor=2
10479839,Department of State. International Cooperation Administration. Office of the Deputy Director for Operations. (06/30/1955 - 11/1961),organization,13,2,286 469,Most Recent=3 Predecessor=10
10479770,Department of State. International Cooperation Administration. Office of the Deputy Director for Operations. Office of Far Eastern Operations. Indonesia-Japan Division. (06/30/1955 - 11/03/1961),organization,13,2,286 469,Most Recent=11 Predecessor=2
10492802,Department of State. International Cooperation Administration. Office of the Deputy Director for Technical Services. Office of Food and Agriculture. Agricultural Programs Division. African and European Area Branch. Office of the African and European Area Advisor. (06/30/1955 - 03/17/1959),organization,13,1,469,Most Recent=13
10471892,"Department of State. Office of the Archivist Assigned to the First, Second, and Third Sessions of the Council of Foreign Ministers and the Paris Peace Conference. (1945 - 1946)",organization,13,1,43,Most Recent=13
10509077,Department of State. Office of the Assistant Secretary of State for Administration. (01/24/1955 - 01/22/1985),organization,13,1,59,Most Recent=12 Predecessor=1
10447796,Department of State. Office of the Counselor. (1937 - 04/30/1994),organization,13,1,59,Most Recent=13
10478424,"Department of State. U.S. Embassy, Austria. (11/28/1951 - )",organization,13,1,84,Most Recent=10 Originator=3
10535650,"Department of State. U.S. Embassy, Iraq. (12/28/1946 - 06/07/1967)",organization,13,1,84,Most Recent=13
10455408,"Department of State. U.S. Embassy, Norway. (05/12/1942 - )",organization,13,1,84,Most Recent=13
